timestamp,Kp,Ki,Kd
2217648290,1.2999999523162842,0.5,0
2265552072,9,0.002,0.01
2279159579,9,0.002,0.009999999999999998
2282478599,9,0.002,0.009999999999999998
2283781611,9,0.002,0.009999999999999998
2299831988,9,0.002,0.009999999999999998
2310399705,9,0.002,0.009999999999999998
