timestamp,value
810219,OK
1810228,OK
2810224,OK
3810229,OK
4810246,OK
5810245,OK
6810259,OK
7810269,OK
8810277,OK
9810275,OK
10810291,OK
11810297,OK
12810302,OK
13810314,OK
14810319,OK
15810329,OK
16810332,OK
17810340,OK
18810360,OK
19810363,OK
20810372,OK
21810371,OK
22810383,OK
23810438,OK
24810399,OK
25810405,OK
26810423,OK
27810425,OK
28810433,OK
29810439,OK
30810452,OK
31810451,OK
32810468,OK
33810465,OK
34810473,OK
35810482,OK
36810496,OK
37810502,OK
38810508,OK
39810512,OK
40810516,OK
41810523,OK
42810531,OK
43810543,OK
44810546,OK
45810551,OK
46810569,OK
47810589,OK
48810592,OK
49810590,OK
50810596,OK
51810608,OK
52810601,OK
53810623,OK
54810636,OK
55810657,OK
56810641,OK
57810647,OK
58810654,OK
59810737,OK
60810666,OK
61810681,OK
62810681,OK
63810681,OK
64810697,OK
65810710,OK
66810715,OK
67810720,OK
68810725,OK
69810751,OK
70810740,OK
71810750,OK
72810750,OK
73810775,OK
74810783,OK
75810782,OK
76810794,OK
77810802,OK
78810811,OK
79810803,OK
80810808,OK
81810823,OK
82810821,OK
83810835,OK
84810842,OK
85810847,OK
86810857,OK
87810859,OK
88810872,OK
89810881,OK
90810896,OK
91810906,OK
92810904,OK
93810914,OK
94810913,OK
95810919,OK
96810933,OK
97810935,OK
98810940,OK
99810962,OK
100810955,OK
101810973,OK
102810980,OK
103810981,OK
104811002,OK
105810998,OK
106811002,OK
107811008,OK
108811025,OK
109811026,OK
110811029,OK
111811045,OK
112811057,OK
113811061,OK
114811064,OK
115811070,OK
116811072,OK
117811082,OK
118811088,OK
119811099,OK
120811111,OK
121811121,OK
122811118,OK
123811138,OK
124811128,OK
125811145,OK
126811160,OK
127811162,OK
128811167,OK
129811177,OK
130811176,OK
131811185,OK
132811189,OK
133811199,OK
134811208,OK
135811211,OK
136811231,OK
137811235,OK
138811239,OK
139811246,OK
