timestamp,value
8308,16.018310826276036
16203,16.018310826276036
26058,16.020447089341573
36243,16.018310826276036
46185,16.020447089341573
56083,16.022278171969177
69046,16.023498893720912
85940,16.022278171969177
76174,16.022888532845045
115956,16.019226367589837
106171,16.022278171969177
96192,16.02105745021744
126193,16.016479743648432
136167,16.019836728465705
146183,16.019226367589837
156186,16.0170901045243
166240,16.018310826276036
175939,16.019226367589837
186181,16.019836728465705
195931,16.023498893720912
206172,16.02166781109331
215942,16.020447089341573
226159,16.02166781109331
236040,16.019226367589837
255933,16.02105745021744
265925,16.02655069810025
246180,16.0170901045243
276182,16.02655069810025
286164,16.025329976348516
296173,16.02105745021744
306171,16.02105745021744
325932,16.02655069810025
315929,16.02105745021744
335958,16.030518043793393
346190,16.022278171969177
366043,16.018310826276036
355923,16.020447089341573
376186,16.0170901045243
385920,16.023498893720912
396180,16.028381780727855
416161,16.024719615472648
405950,16.02716105897612
426190,16.016479743648432
436196,16.012817578393225
456186,16.02716105897612
446195,16.02410925459678
466164,16.019836728465705
481087,16.016479743648432
486170,16.01464866102083
496138,16.018310826276036
506152,16.017700465400168
516020,16.01403830014496
526065,16.022278171969177
546174,16.018310826276036
536168,16.020447089341573
556173,16.020447089341573
565927,16.016479743648432
575945,16.020447089341573
586193,16.025329976348516
596173,16.025940337224384
606156,16.020447089341573
616164,16.013427939269093
625961,16.018310826276036
646174,16.016479743648432
636154,16.022888532845045
655957,16.01464866102083
666226,16.020447089341573
676162,16.025329976348516
685951,16.02655069810025
695927,16.02716105897612
706161,16.025329976348516
715945,16.020447089341573
725934,16.0170901045243
745941,16.020447089341573
736162,16.02105745021744
755927,16.0170901045243
766128,16.022278171969177
786147,16.024719615472648
776173,16.023498893720912
796156,16.02716105897612
806176,16.02410925459678
826177,16.01403830014496
815923,16.020447089341573
836168,16.01464866102083
855930,16.019836728465705
846195,16.020447089341573
865947,16.019836728465705
886196,16.024719615472648
896171,16.019836728465705
876185,16.020447089341573
906190,16.017700465400168
915949,16.020447089341573
926012,16.020447089341573
936173,16.03112840466926
946169,16.030518043793393
955940,16.023498893720912
966256,16.016479743648432
976151,16.01464866102083
985943,16.019226367589837
996169,16.019836728465705
1006146,16.02105745021744
1016157,16.022278171969177
1026168,16.019226367589837
1036159,16.02105745021744
1046188,16.022888532845045
1055958,16.022278171969177
1066223,16.022888532845045
1076165,16.019836728465705
1085938,16.019836728465705
1096172,16.02105745021744
1106154,16.02166781109331
1126178,16.023498893720912
1115949,16.022278171969177
1136159,16.025940337224384
1146170,16.02410925459678
1165943,16.020447089341573
1156178,16.022278171969177
1176192,16.019836728465705
1195931,16.019226367589837
1186176,16.02166781109331
1206165,16.019836728465705
1216176,16.02410925459678
1225927,16.024719615472648
1236165,16.023498893720912
1246173,16.022278171969177
1266246,16.019226367589837
1255944,16.02166781109331
1276178,16.015869382772564
1285932,16.017700465400168
1315949,16.022888532845045
1296157,16.019836728465705
1326155,16.02166781109331
1306172,16.020447089341573
1336173,16.023498893720912
1346177,16.024719615472648
1356213,16.02105745021744
1366236,16.025940337224384
1375960,16.02655069810025
1386163,16.02105745021744
1395945,16.023498893720912
1406212,16.025940337224384
1415934,16.015259021896696
1426168,16.009765774013886
1435958,16.01403830014496
1446148,16.018310826276036
1455962,16.017700465400168
1465972,16.016479743648432
1476156,16.022278171969177
1486165,16.028992141603723
1496177,16.025940337224384
1515935,16.025329976348516
1506196,16.019836728465705
1525962,16.024719615472648
1535930,16.015869382772564
1546157,16.018921187151903
1555960,16.025329976348516
1565999,16.020447089341573
1576167,16.017700465400168
1585958,16.017700465400168
1596184,16.020447089341573
1605947,16.02105745021744
1616173,16.019836728465705
1625957,16.0170901045243
1636166,16.015869382772564
1646168,16.0170901045243
1655954,16.0170901045243
1676165,16.024719615472648
1666197,16.025329976348516
1695935,16.028381780727855
1685962,16.023498893720912
1706167,16.02410925459678
1715968,16.018310826276036
1725955,16.017700465400168
1746185,16.028381780727855
1736169,16.022278171969177
1756202,16.028381780727855
1765950,16.025940337224384
1786172,16.022278171969177
1775975,16.024719615472648
1796166,16.02410925459678
1825942,16.017700465400168
1806180,16.025940337224384
1816161,16.02166781109331
1836179,16.015869382772564
1855947,16.022278171969177
1846180,16.01403830014496
1866240,16.032959487296864
1876252,16.03112840466926
1895947,16.02655069810025
1885952,16.028381780727855
1906187,16.018921187151903
1915932,16.019836728465705
1926045,16.022888532845045
1936171,16.02105745021744
1945930,16.018310826276036
1955944,16.02105745021744
1966157,16.02655069810025
1986195,16.022278171969177
1976159,16.02410925459678
1996190,16.017700465400168
2006171,16.022278171969177
2015953,16.032959487296864
2026177,16.02716105897612
2036156,16.02166781109331
2046172,16.023498893720912
2065938,16.019836728465705
2055952,16.02410925459678
2076160,16.019836728465705
2086241,16.022888532845045
2096183,16.018921187151903
2115952,16.023498893720912
2125969,16.019836728465705
2106198,16.018921187151903
2136156,16.0170901045243
2146173,16.024719615472648
2155968,16.027771419851987
2166233,16.02105745021744
2176179,16.02105745021744
2186061,16.022888532845045
2196398,16.020447089341573
2206170,16.019836728465705
2216179,16.02166781109331
2226156,16.018310826276036
2236172,16.02166781109331
2246206,16.02410925459678
2255943,16.020447089341573
2266237,16.025940337224384
2276189,16.025329976348516
2285923,16.0170901045243
2296161,16.01464866102083
2306211,16.0170901045243
2315937,16.019836728465705
2326175,16.023498893720912
2336184,16.022278171969177
2346183,16.02166781109331
2365957,16.022278171969177
2356172,16.022888532845045
2376183,16.020447089341573
2386192,16.018921187151903
2395991,16.02105745021744
2406190,16.024719615472648
2416184,16.025329976348516
2436193,16.015259021896696
2425947,16.020447089341573
2446168,16.02166781109331
2455952,16.030518043793393
2466261,16.025940337224384
2476164,16.02166781109331
2485950,16.018921187151903
2496193,16.018310826276036
2506183,16.015259021896696
2515939,16.018921187151903
2526173,16.024719615472648
2536166,16.023498893720912
2546169,16.02410925459678
2556177,16.019836728465705
2566225,16.020447089341573
2575947,16.02410925459678
2586182,16.024719615472648
2595954,16.02716105897612
2606169,16.022278171969177
2615958,16.013427939269093
2626197,16.01464866102083
2635943,16.020447089341573
2646179,16.025329976348516
2655953,16.02655069810025
2665946,16.024719615472648
2676180,16.020447089341573
2686188,16.019836728465705
2696163,16.029907682917525
2715950,16.018310826276036
2706171,16.02410925459678
2725943,16.017700465400168
2735944,16.01464866102083
2746202,16.018921187151903
2755941,16.02166781109331
2765951,16.02105745021744
2776212,16.020447089341573
2785964,16.019836728465705
2796174,16.018921187151903
2805955,16.023498893720912
2816270,16.024719615472648
2836180,16.019836728465705
2826131,16.022888532845045
2846188,16.018310826276036
2855946,16.022888532845045
2876211,16.016479743648432
2866153,16.02166781109331
2885939,16.02166781109331
2916025,16.017700465400168
