timestamp,value
96970093,NONE
96989968,NONE
97489090,NONE
97989086,NONE
98489109,NONE
98989096,NONE
99489108,NONE
99989080,NONE
100489085,NONE
100989108,NONE
101489111,NONE
101989080,NONE
102489103,NONE
102989101,NONE
103489100,NONE
103989082,NONE
104489095,NONE
104989100,NONE
105489100,NONE
105989078,NONE
106489104,NONE
106989099,NONE
107489103,NONE
107989091,NONE
108489099,NONE
108989107,NONE
109489104,NONE
109989087,NONE
110489109,NONE
110989102,NONE
111489099,NONE
111989085,NONE
112489095,NONE
112989103,NONE
113489107,NONE
113989093,NONE
114489091,NONE
114989103,NONE
115489104,NONE
115989083,NONE
116489103,NONE
116989103,NONE
117489111,NONE
117989084,NONE
118489104,NONE
118989108,NONE
119489103,NONE
119989092,NONE
120489101,NONE
120989099,NONE
121489102,NONE
121989079,NONE
122489096,NONE
122989097,NONE
123489097,NONE
123989089,NONE
124489095,NONE
124989108,NONE
125489110,NONE
125989089,NONE
126489096,NONE
126989104,NONE
127489102,NONE
127989084,NONE
128489096,NONE
128989109,NONE
129489099,NONE
129989092,NONE
130489093,NONE
130989098,NONE
131489102,NONE
131989094,NONE
132489103,NONE
132989115,NONE
133489107,NONE
133989084,NONE
134489105,NONE
134989095,NONE
135489113,NONE
135989091,NONE
136489094,NONE
136989105,NONE
137489095,NONE
137989079,NONE
138489107,NONE
138989115,NONE
139489098,NONE
139989091,NONE
140489107,NONE
140989090,NONE
141489112,NONE
141989080,NONE
142489097,NONE
142989110,NONE
143489095,NONE
143989084,NONE
144489107,NONE
144989097,NONE
145489096,NONE
145989081,NONE
146489103,NONE
146989096,NONE
147489107,NONE
147989090,NONE
148489116,NONE
148989107,NONE
149489105,NONE
149989082,NONE
150489100,NONE
150989096,NONE
151489102,NONE
151989092,NONE
152489104,NONE
152989114,NONE
153489108,NONE
153989088,NONE
154489108,NONE
154989094,NONE
155489097,NONE
155989092,NONE
156489104,NONE
156989098,NONE
157489091,NONE
157989090,NONE
158489107,NONE
158989104,NONE
159489108,NONE
159989090,NONE
160489100,NONE
160989100,NONE
161489106,NONE
161989087,NONE
162489094,NONE
162989098,NONE
163482802,START_45
163482070,START_45
163490713,START_45
163990097,START_45
164490103,START_45
164990094,START_45
165490098,START_45
165990108,START_45
166490109,START_45
166501669,START_45
167001097,START_45
167501093,START_45
168001092,START_45
168501103,START_45
169001114,START_45
169501090,START_45
170001103,START_45
170501090,START_45
171001097,START_45
171501080,START_45
172001103,START_45
172501098,START_45
173001102,START_45
173459279,START_LEVITATION
173461151,START_LEVITATION
173961082,START_LEVITATION
174461092,START_LEVITATION
174948028,START_LEVITATION
175447092,START_LEVITATION
175947085,START_LEVITATION
176447084,START_LEVITATION
176947088,START_LEVITATION
176955247,START_LEVITATION
177455098,START_LEVITATION
177955091,START_LEVITATION
178455090,START_LEVITATION
178955080,START_LEVITATION
179455092,START_LEVITATION
179955083,START_LEVITATION
180455080,START_LEVITATION
180955083,START_LEVITATION
181455091,START_LEVITATION
181955078,START_LEVITATION
182455087,START_LEVITATION
182955084,START_LEVITATION
183455080,START_LEVITATION
183955088,START_LEVITATION
184455086,START_LEVITATION
184955091,START_LEVITATION
185455095,START_LEVITATION
185955078,START_LEVITATION
186455088,START_LEVITATION
186955078,START_LEVITATION
187455091,START_LEVITATION
187955092,START_LEVITATION
188455108,START_LEVITATION
188955085,START_LEVITATION
189455092,START_LEVITATION
189955091,START_LEVITATION
190455083,START_LEVITATION
190955081,START_LEVITATION
191455085,START_LEVITATION
191955091,START_LEVITATION
192455079,START_LEVITATION
192888072,START_45
192886958,START_45
192895081,START_45
193395095,START_45
193895087,START_45
194395082,START_45
194895091,START_45
195395081,START_45
195895089,START_45
195902145,START_45
196402079,START_45
196902089,START_45
197402098,START_45
197902095,START_45
198402083,START_45
198902098,START_45
199402091,START_45
199902097,START_45
200402087,START_45
200902093,START_45
201402095,START_45
201902100,START_45
202402079,START_45
202902100,START_45
203402096,START_45
203902103,START_45
204402091,START_45
204902100,START_45
205402098,START_45
205902102,START_45
206402087,START_45
206902097,START_45
207402090,START_45
207902098,START_45
208402084,START_45
208902098,START_45
209082395,START_LEVITATION
209084988,START_LEVITATION
209584082,START_LEVITATION
210084106,START_LEVITATION
210376744,START_LEVITATION
210876096,START_LEVITATION
211376107,START_LEVITATION
211876116,START_LEVITATION
212376089,START_LEVITATION
212383562,START_LEVITATION
212883102,START_LEVITATION
213383102,START_LEVITATION
213883102,START_LEVITATION
214383104,START_LEVITATION
214883084,START_LEVITATION
215383102,START_LEVITATION
215883102,START_LEVITATION
216383104,START_LEVITATION
216883088,START_LEVITATION
217383092,START_LEVITATION
217883098,START_LEVITATION
218383095,START_LEVITATION
218883085,START_LEVITATION
219383099,START_LEVITATION
219883090,START_LEVITATION
220383115,START_LEVITATION
220883087,START_LEVITATION
221383102,START_LEVITATION
221883091,START_LEVITATION
222383102,START_LEVITATION
222883088,START_LEVITATION
223383104,START_LEVITATION
223883092,START_LEVITATION
224383112,START_LEVITATION
224883080,START_LEVITATION
225383099,START_LEVITATION
225883091,START_LEVITATION
226383111,START_LEVITATION
226883083,START_LEVITATION
