timestamp,Kp,Ki,Kd
15008745,20,0.020000000000000004,0
26274565,20,0.020000000000000004,0
28957603,20,0.020000000000000004,0
144811297,20,0.020000000000000004,0
153305573,20,0.020000000000000004,0
