timestamp,value
15630,0.0015259021896696368
5658,0.0015259021896696368
35523,0.0015259021896696368
25707,0.0015259021896696368
45628,0.0015259021896696368
55698,0.0015259021896696368
65696,0.0015259021896696368
75722,0.0015259021896696368
85744,0.0015259021896696368
95694,0.0015259021896696368
105727,0.0015259021896696368
115663,0.0015259021896696368
125730,0.0015259021896696368
135684,0.0015259021896696368
145705,0.0015259021896696368
158494,0.0015259021896696368
166131,0.0015259021896696368
185511,0.0015259021896696368
175667,0.0015259021896696368
195627,0.0015259021896696368
205640,0.0015259021896696368
215417,0.0015259021896696368
225660,0.0015259021896696368
235645,0.0015259021896696368
245540,0.0015259021896696368
255672,0.0015259021896696368
265644,0.0015259021896696368
275415,0.0015259021896696368
285687,0.0015259021896696368
295649,0.0015259021896696368
315669,0.0015259021896696368
305517,0.0015259021896696368
335421,0.0015259021896696368
325644,0.0015259021896696368
345673,0.0015259021896696368
355647,0.0015259021896696368
365502,0.0015259021896696368
375653,0.0015259021896696368
385634,0.0015259021896696368
395408,0.0015259021896696368
405671,0.0015259021896696368
415645,0.0015259021896696368
425498,0.0015259021896696368
435651,0.0015259021896696368
445630,0.0015259021896696368
455410,0.0015259021896696368
465660,0.0015259021896696368
475642,0.0015259021896696368
485494,0.0015259021896696368
495653,0.0015259021896696368
505673,0.0015259021896696368
518464,0.0015259021896696368
535745,0.0015259021896696368
525673,0.0015259021896696368
545530,0.0015259021896696368
555686,0.0015259021896696368
565822,0.0015259021896696368
576091,0.0015259021896696368
585723,0.0015259021896696368
595692,0.0015259021896696368
605707,0.0015259021896696368
615681,0.0015259021896696368
625800,0.0015259021896696368
635747,0.0015259021896696368
655658,0.0015259021896696368
645720,0.0015259021896696368
665497,0.0015259021896696368
675642,0.0015259021896696368
685649,0.0015259021896696368
695397,0.0015259021896696368
705648,0.0015259021896696368
715661,0.0015259021896696368
725520,0.0015259021896696368
735638,0.0015259021896696368
745649,0.0015259021896696368
755428,0.0015259021896696368
765655,0.0015259021896696368
775657,0.0015259021896696368
785513,0.0015259021896696368
795645,0.0015259021896696368
815426,0.0015259021896696368
805646,0.0015259021896696368
845516,0.0015259021896696368
835641,0.0015259021896696368
825665,0.0015259021896696368
865648,0.0015259021896696368
875431,0.0015259021896696368
885645,0.0015259021896696368
855643,0.0015259021896696368
