timestamp,value
5683,16.024414435034714
15624,16.02563515678645
25662,16.02258335240711
35652,16.02563515678645
55753,16.024414435034714
45660,16.02960250247959
65724,16.021362630655375
75709,16.020752269779507
85734,16.018921187151903
95726,16.02258335240711
105693,16.028992141603723
115673,16.026245517662318
125737,16.017700465400168
145697,16.025024795910582
135675,16.016174563210498
158511,16.03021286335546
166144,16.02258335240711
175630,16.020752269779507
185684,16.028381780727855
195642,16.02563515678645
205647,16.024414435034714
215657,16.021972991531243
225625,16.01953154802777
235645,16.033875028610666
245655,16.03265430685893
255661,16.025024795910582
265643,16.023804074158846
285654,16.025024795910582
275654,16.02258335240711
295638,16.01953154802777
305647,16.02014190890364
315663,16.026245517662318
325638,16.028381780727855
335647,16.028381780727855
345667,16.021362630655375
355640,16.018310826276036
365739,16.021362630655375
375659,16.01556420233463
385634,16.014343480582895
395638,16.018310826276036
415644,16.02014190890364
405684,16.018921187151903
425642,16.018921187151903
435642,16.021362630655375
445636,16.01953154802777
455649,16.01953154802777
465654,16.02014190890364
475636,16.016784924086366
495645,16.01953154802777
485651,16.01556420233463
505686,16.024414435034714
518433,16.017700465400168
525650,16.018921187151903
535737,16.02258335240711
545684,16.02258335240711
555694,16.01953154802777
565833,16.018310826276036
576257,16.018310826276036
595698,16.01251239795529
585700,16.01556420233463
605719,16.016174563210498
615685,16.02563515678645
625720,16.026245517662318
635744,16.026855878538186
645724,16.02319371328298
655647,16.018310826276036
665627,16.018310826276036
675638,16.017700465400168
695633,16.02258335240711
685644,16.02014190890364
705654,16.018310826276036
715657,16.018310826276036
725636,16.02014190890364
735634,16.02258335240711
745667,16.023804074158846
755661,16.020752269779507
765647,16.018310826276036
775663,16.014953841458762
785691,16.0170901045243
795639,16.020752269779507
805652,16.023804074158846
815670,16.03265430685893
825633,16.030823224231327
835646,16.023804074158846
845645,16.02014190890364
855640,16.020752269779507
885639,16.017700465400168
865644,16.018310826276036
905656,16.028992141603723
875662,16.011902037079423
895656,16.021972991531243
915632,16.030823224231327
925662,16.028992141603723
935661,16.028992141603723
955650,16.017700465400168
945641,16.02319371328298
965653,16.018921187151903
975630,16.021362630655375
985634,16.020752269779507
1005659,16.018310826276036
999964,16.018921187151903
1025663,16.03021286335546
1016382,16.026245517662318
1035671,16.024414435034714
1045634,16.02014190890364
1055659,16.014953841458762
1065661,16.014953841458762
1075692,16.016784924086366
1085645,16.025024795910582
1095660,16.026245517662318
1105639,16.020752269779507
1115650,16.023804074158846
1125665,16.025024795910582
1155672,16.016784924086366
1135639,16.021362630655375
1145696,16.017700465400168
1165645,16.01953154802777
